AP,fitDensity,Comp1Density,Comp2Density
0.20090806613226456,1.887917048349396,1.8838576694172164,0.004059378932179585
0.2026991482965932,1.9149071782208476,1.9107260400400308,0.004181138180816828
0.20449023046092185,1.9416300359046337,1.937323817352441,0.004306218552192817
0.2062813126252505,1.9680656121204612,1.963630912235832,0.004434699884629282
0.20807239478957917,1.9941940049496245,1.9896273413438093,0.004566663605815224
0.20986347695390783,2.0199954475218833,2.0152932547670614,0.004702192754821965
0.2116545591182365,2.045450335637684,2.0406089636335385,0.004841372004145699
0.21344564128256516,2.070539255267391,2.065554967585623,0.0049842876817681086
0.21523672344689382,2.0952430098692894,2.090111982076064,0.005131027793225308
0.21702780561122245,2.1195426474684016,2.1142609654247266,0.005281682043674917
0.2188188877755511,2.143419487438619,2.137983145578668,0.005436341859950979
0.22060996993987977,2.1668551469312303,2.1612600465186342,0.005595100412596021
0.22240105210420844,2.1898315668937576,2.1840735142558985,0.005758052637859266
0.2241921342685371,2.212331037623912,2.2064057423642622,0.005925295259649728
0.22598321643286576,2.2343362238045996,2.2282392969931673,0.0060969268114325695
0.22777429859719442,2.255830188967186,2.249557141309129,0.006273047658056887
0.22956538076152305,2.276796419331601,2.2703426593140983,0.006453760017502661
0.2313564629258517,2.297218846973477,2.2905796789909427,0.006639167982534418
0.23314754509018037,2.3170818722701494,2.3102524947279006,0.006829377542248641
0.23493862725450904,2.3363703855792592,2.329345888975757,0.007024496603502093
0.2367297094188377,2.3550697881056046,2.3478451530933975,0.007224635012207141
0.23852079158316636,2.373166011914003,2.365736107339522,0.007429904574480881
0.24031187374749502,2.3906455390481303,2.383005119970497,0.007640419077633398
0.24210295591182368,2.4074954197176086,2.3996391254066274,0.007856294310981346
0.24389403807615231,2.4237032895180275,2.415625641431556,0.008077648086471554
0.24568512024048098,2.4392573856510853,2.4309527853919852,0.008304600259100289
0.24747620240480964,2.4541465621146155,2.4456092893675034,0.008537272747112204
0.2492672845691383,2.468360303834933,2.459584514282969,0.008775789551963785
0.25105836673346693,2.481888739716641,2.4728684629386057,0.009020276778035175
0.2528494488977956,2.494722654587831,2.485451791935757,0.009270862652074061
0.25464053106212425,2.506853500021402,2.497325822479047,0.009527677542355135
0.2564316132264529,2.5182734040161234,2.5084825500385852,0.009790853977538259
0.2582226953907816,2.5289751795239033,2.518914652858695,0.010060526665207993
0.26001377755511024,2.5389523318126592,2.528615499302582,0.010336832510077281
0.2618048597194389,2.548199064657065,2.5375791540252277,0.010619910631837145
0.26359594188376756,2.556710285352371,2.545800382969736,0.010909902382634642
0.2653870240480962,2.5644816085493805,2.55327465718522,0.011206951364160419
0.2671781062124249,2.571509358911514,2.5599981554671865,0.011511203444327444
0.26896918837675354,2.577790572597766,2.565967765824244,0.011822806773521688
0.2707602705410822,2.583322997578118,2.571181085777712,0.012141911800405782
0.27255135270541087,2.5881050927907685,2.575636421503513,0.012468671287255883
0.2743424348697395,2.5921360261531667,2.579332785828355,0.012803240324812108
0.2761335170340682,2.595415671441544,2.582269895094922,0.013145776346622434
0.27792459919839685,2.5979446040561283,2.5844481649132685,0.01349643914285968
0.2797156813627255,2.5997240956917307,2.58586870481814,0.01385539087359095
0.28150676352705417,2.6007561079357973,2.586533311854318,0.014222796081478925
0.2832978456913828,2.6010432848182625,2.586444463114369,0.014598821703893488
0.28508892785571144,2.6005889443398162,2.5856053072554035,0.014983637084412815
0.2868800100200401,2.5993970690072015,2.5840196550235093,0.015377413983692098
0.28867109218436876,2.597472295406208,2.5816919688165303,0.015780326589677783
0.2904621743486974,2.5948199028448684,2.578627351317722,0.016192551527146527
0.2922532565130261,2.5914458011010932,2.5748315332345486,0.016614267866544637
0.29404433867735474,2.5873565173106394,2.5703108601785316,0.017045657132107907
0.2958354208416834,2.5825591820327856,2.5650722787235485,0.01748690330923707
0.29762650300601207,2.5770615145324514,2.559123321681344,0.01793819285110772
0.2994175851703407,2.570871807318764,2.5524720926342734,0.018399714684490583
0.3012086673346694,2.563998909981147,2.545127249766387,0.018871660214759837
0.30299974949899805,2.5564522123650084,2.537097989034943,0.01935422333006533
0.30479083166332666,2.54824162712993,2.528394026725284,0.019847600404646296
0.3065819138276553,2.539377571733975,2.519025581432713,0.020351990301261825
0.308372995991984,2.529870949888281,2.5090033555155657,0.0208675943727153
0.31016407815631264,2.519733132526583,2.4983385160641345,0.02139461646244851
0.3119551603206413,2.5089759383345727,2.487042675430391,0.02193326290418176
0.31374624248496996,2.4976116138842137,2.4751278713636378,0.022483742520575726
0.3155373246492986,2.4856528134181617,2.4626065467972706,0.023046266620891247
0.3173284068136273,2.4731125783293804,2.4494915293317576,0.023621048997622754
0.31911948897795595,2.46000431638082,2.4357960104587386,0.024208305922081095
0.3209105711422846,2.446341780709743,2.421533524570841,0.024808256138901783
0.32270165330661327,2.4321390486608303,2.406717927801376,0.025421120859454204
0.32449273547094193,2.4174105004916604,2.391363376737533,0.026047123754127495
0.3262838176352706,2.402170797993518,2.3754843070500486,0.026686490943469247
0.32807489979959925,2.3864348630697316,2.3590954120815795,0.027339450988152218
0.3298659819639279,2.3702178563128973,2.3422116214351516,0.028006234877745517
0.3316570641282565,2.3535351556213993,2.3248480796031337,0.02868707601826565
0.3334481462925852,2.336402334894632,2.3070201246761486,0.029382210218483584
0.33523922845691384,2.3188351428452063,2.288743267170242,0.03009187567496425
0.3370303106212425,2.300849481965252,2.2700331690094386,0.030816312955813503
0.33882139278557116,2.282461387682671,2.2509056226995603,0.03155576498311065
0.3406124749498998,2.263687007741894,2.2313765307278928,0.03231047701400086
0.3424035571142285,2.244542581842306,2.2114618852218797,0.03308069662042611
0.34419463927855715,2.2250444215661025,2.191177747898633,0.033866673667469406
0.3459857214428858,2.205208890625845,2.1705402303355537,0.034668660290291434
0.34777680360721447,2.1850523854604926,2.149565474590858,0.035486910869634375
0.34956788577154313,2.164591316207136,2.1282696342012635,0.03632168200587289
0.3513589679358718,2.1438420880740936,2.106668855582506,0.03717323249158739
0.35315005010020045,2.122821083139411,2.084779259856771,0.03804182328264009
0.3549411322645291,2.1015446425972355,2.062616925129506,0.03892771746772921
0.3567322144288578,2.0800290494728646,2.040197869236461,0.03983118023640365
0.3585232965931864,2.058290511825679,2.017538032980167,0.040752478845512016
0.36031437875751504,2.036345146457506,1.9946532638734344,0.04169188258407137
0.3621054609218437,2.014208963142364,1.9715593004058354,0.04264966273652892
0.36389654308617236,1.9918978493918926,1.9482717568474903,0.04362609254440223
0.365687625250501,1.9694275557691823,1.9248061086029076,0.0446214471662747
0.3674787074148297,1.9468136817621378,1.9011776781260088,0.04563600363612905
0.36926978957915835,1.9240716622259293,1.8774016214059297,0.046670040819999516
0.371060871743487,1.90121675440256,1.853492915031635,0.0477238393709249
0.37285195390781567,1.8782640255240737,1.8294663438418892,0.04879768168218455
0.37464303607214433,1.8552283410044372,1.8053364891656367,0.0498918518388005
0.376434118236473,1.8321243532237175,1.7811177176564283,0.05100663556728902
0.37822520040080165,1.8089664909067538,1.756824170723108,0.052142320183645716
0.3800162825651303,1.7857689490972048,1.7324697545576562,0.05329919453954876
0.381807364729459,1.7625456797264945,1.708068130759729,0.05447754896676557
0.38359844689378764,1.7393103827759726,1.6836327075562239,0.0556776752197488
0.38538952905811624,1.7160764980293568,1.6591766316129484,0.05689986641640833
0.3871806112224449,1.692857197411377,1.6347127804343302,0.05814441697704678
0.38897169338677356,1.6696653779074524,1.6102537553460072,0.05941162256144524
0.3907627755511022,1.6465136550581407,1.5858118750540502,0.0607017800040906
0.3925538577154309,1.623414357021142,1.5613991697736112,0.06201518724753072
0.39434493987975955,1.6003795191926777,1.537027375918827,0.0633521432738507
0.3961360220440882,1.5774208793791886,1.5127079313449294,0.06471294803425928
0.39792710420841687,1.5545498735094547,1.4884519711326762,0.0660979023767784
0.39971818637274553,1.531777631876493,1.4642703239044645,0.06750730797202845
0.4015092685370742,1.5091149758978606,1.440173508660758,0.06894146723710257
0.40330035070140285,1.4865724153823245,1.416171732124799,0.07040068325752544
0.4050914328657315,1.4641601462902893,1.3922748865829984,0.07188525970729091
0.4068825150300602,1.441888048974797,1.368492548207821,0.07339550076697596
0.40867359719438884,1.4197656868894473,1.3448339758495194,0.07493171103992786
0.4104646793587175,1.3978023057491313,1.3213081102826083,0.07649419546652297
0.4122557615230461,1.3760068331291133,1.2979235738926163,0.07808325923649714
0.41404684368737477,1.3543878784876267,1.2746886707882792,0.07969920769934756
0.4158379258517034,1.3329537335969224,1.2516113873241146,0.08134234627280769
0.4176290080160321,1.3117123733674128,1.2286993930180146,0.08301298034939825
0.41942009018036075,1.2906714570494284,1.2059600418483707,0.08471141520105784
0.4212111723446894,1.269838329796918,1.18340037391506,0.0864379558818579
0.42300225450901807,1.2492200245773624,1.1610271174485545,0.08819290712880783
0.42479333667334673,1.2288232644121007,1.1388466911513426,0.089976573260758
0.4265844188376754,1.2086544649312543,1.1168652068558458,0.09178925807540851
0.42837550100200406,1.1887197372274696,1.0950884724830365,0.09363126474443309
0.4301665831663327,1.1690248909927603,1.0735219952860313,0.09550289570672897
0.4319576653306614,1.1495754379228145,1.0521709853630088,0.09740445255980572
0.43374874749499004,1.1303765953732834,1.031040359423959,0.09933623594932434
0.4355398296593187,1.111433290252705,1.0101347447959026,0.10129854545680242
0.43733091182364736,1.0927501631369294,0.9894584836514281,0.10329167948550123
0.43912199398797597,1.074331572590101,0.9690156374455903,0.10531593514451072
0.44091307615230463,1.0561815996775215,0.9488099915464686,0.10737160813105277
0.4427041583166333,1.0383040526559566,0.928845060044937,0.10945899261101943
0.44449524048096195,1.0207024718272544,0.9091240907294839,0.11157838109777048
0.4462863226452906,1.003380134541421,0.8896500702122105,0.11373006432921058
0.4480774048096193,0.9863400603356607,0.8704257291924902,0.11591433114317046
0.44986848697394793,0.9695850161961681,0.8514535478450505,0.11813146835111767
0.4516595691382766,0.9531175219298669,0.8327357613196442,0.12038176061022267
0.45345065130260526,0.9369398556336107,0.8142743653398016,0.1226654902938091
0.4552417334669339,0.9210540592487493,0.7960711218885321,0.12498293736021711
0.4570328156312626,0.9054619441893523,0.778127564969242,0.12733437922011043
0.45882389779559124,0.8901650970327482,0.7604450064304881,0.12972009060226006
0.4606149799599199,0.8751648852614591,0.7430245418436213,0.1321403434178378
0.46240606212424856,0.8604624630459842,0.7258670564227294,0.13459540662325475
0.4641971442885772,0.8460587770583083,0.7089732309767269,0.13708554608158138
0.46598822645290583,0.8319545723063959,0.6923435478838083,0.13961102442258766
0.4677793086172345,0.818150397980355,0.6759782970789132,0.14217210090144186
0.46957039078156315,0.8046466133013442,0.6598775820452343,0.14476903125610993
0.4713614729458918,0.7914433933647047,0.6440413258012077,0.147402067563497
0.4731525551102205,0.7785407349692012,0.6284692768748253,0.15007145809437583
0.47494363727454914,0.7659384624246486,0.6131610152575022,0.15277744716714642
0.4767347194388778,0.7536362333305946,0.59811595833012,0.15552027500047455
0.47852580160320646,0.7416335443191201,0.5833333667542628,0.15830017756485723
0.4803168837675351,0.7299297367551942,0.56881235032203,0.16111738643316426
0.4821079659318638,0.7185240023884047,0.5545518737581969,0.16397212863020785
0.48389904809619244,0.7074153889502423,0.5405507624688498,0.16686462648139247
0.4856901302605211,0.6966028056914916,0.5268077082309928,0.1697950974604988
0.48748121242484976,0.6860850288546267,0.5133212748179689,0.17276375403665795
0.4892722945891784,0.6758607070764504,0.5000899035558788,0.17577080352057156
0.4910633767535071,0.6659283667165689,0.48711191880653076,0.17881644791003812
0.4928544589178357,0.656286417107596,0.474385533372753,0.181900883734843
0.49464554108216435,0.6469331557233261,0.4619088538222514,0.1850243019010747
0.496436623246493,0.6378667732614025,0.44967988572647344,0.1881868875349291
0.4982277054108217,0.629085358637319,0.43769653881125287,0.19138881982606612
0.5000187875751503,0.620586903886869,0.4259566320162854,0.19463027187058354
0.501809869739479,0.6123693089744561,0.4144578984607814,0.1979114105136747
0.5036009519038076,0.6044303865049299,0.40319799031289394,0.20123239619203598
0.5053920340681364,0.5967678663368703,0.392174483560771,0.20459338277609934
0.5071831162324649,0.589379400095518,0.3813848826833689,0.20799451741214917
0.5089741983967937,0.5822625655837459,0.370826625219337,0.21143594036440894
0.5107652805611222,0.5754148710897451,0.3604970862325891,0.21491778485715596
0.512556362725451,0.5688337595902673,0.35039358267331483,0.2184401769169524
0.5143474448897796,0.5625166128485264,0.3405133776334724,0.22200323521505402
0.5161385270541083,0.5564607554060134,0.33085368449592695,0.22560707091008644
0.5179296092184369,0.5506634584677184,0.32141167097666556,0.22925178749105274
0.5197206913827656,0.5451219436803887,0.3121844630596248,0.23293748062076397
0.5215117735470942,0.539833386803666,0.30316914882390483,0.2366642379797612
0.5233028557114229,0.5347949212740777,0.29436278216326056,0.24043213911081712
0.5250939378757515,0.5300036416620353,0.2857623863979404,0.24424125526409485
0.5268850200400802,0.5254566070221272,0.2773649577790797,0.24809164924304747
0.5286761022044089,0.5211508441371364,0.2691674688859938,0.25198337525114267
0.5304671843687375,0.5170833506563464,0.261166871916851,0.2559164787394953
0.5322582665330662,0.5132510981288152,0.2533601018733217,0.2598909962554935
0.5340493486973948,0.5096510349324265,0.2457440796399215,0.26390695529250496
0.5358404308617235,0.506280089099614,0.23831571495886497,0.267964374140749
0.5376315130260522,0.5031351710407826,0.23107190930135962,0.272063261739423
0.5394225951903808,0.500213176166522,0.22400955863635197,0.2762036175301701
0.5412136773547095,0.4975109874098115,0.21712555609783438,0.2803854313119771
0.5430047595190381,0.4950254776494869,0.21041679455189313,0.28460868309759374
0.5447958416833668,0.4927535120363264,0.20388016906476647,0.2888733429715599
0.5465869238476955,0.4906919502231714,0.19751257927323762,0.2931793709499338
0.5483780060120241,0.488837648500571,0.1913109316587606,0.2975267168418104
0.5501690881763528,0.4871874618394961,0.18527214172677334,0.30191532011272276
0.5519601703406815,0.4857382458427177,0.17939313609270235,0.30634510975001533
0.5537512525050101,0.48448685860650353,0.1736708544762191,0.31081600413028443
0.5555423346693388,0.48343016249432014,0.16810225160534673,0.31532791088897344
0.5573334168336674,0.48256502582427796,0.16268429903205764,0.31988072679222035
0.5591244989979961,0.4818883244720824,0.1574139868610369,0.32447433761104555
0.5609155811623247,0.48139694339129313,0.15228832539331946,0.32910861799797364
0.5627066633266533,0.4810877780527192,0.1473043466865354,0.33378343136618377
0.564497745490982,0.4809577358047994,0.14245910603352283,0.33849862977127654
0.5662888276553106,0.48100373715683886,0.13774968336108429,0.3432540537957546
0.5680799098196393,0.48122271698699226,0.13317318455068597,0.34804953243630626
0.569870991983968,0.48161162567689186,0.12872674268290768,0.3528848829939842
0.5716620741482966,0.4821674301748353,0.12440751920746373,0.3577599109673716
0.5734531563126253,0.48288711498945264,0.12021270504062533,0.3626744099488273
0.5752442384769539,0.48376768311577717,0.11613952159187664,0.36762816152390054
0.5770353206412826,0.4848061568956471,0.11218522172164253,0.3726209351740046
0.5788264028056113,0.48599957881436556,0.10834709063192377,0.3776524881824418
0.5806174849699399,0.48734501223554383,0.10462244669167628,0.3827225655438675
0.5824085671342686,0.4888395420760463,0.1010086421987648,0.3878308998772815
0.5841996492985972,0.49048027542295214,0.09750306408031559,0.3929772113426366
0.5859907314629259,0.492264342094436,0.09410313453328599,0.39816120756115
0.5877818136272546,0.4941888951464606,0.09080631160705584,0.40338258353940476
0.5895728957915832,0.496251111327164,0.08761008972983841,0.40864102159732557
0.5913639779559119,0.49844819148080793,0.0845120001806911,0.41393619130011683
0.5931550601202406,0.5007773609031353,0.08150961150889426,0.41926774939424105
0.5949461422845692,0.5032358696499734,0.07860052990244777,0.4246353397475256
0.5967372244488979,0.5058209928008961,0.07578239950742105,0.430038593293475
0.5985283066132265,0.5085300306797405,0.0730529026998696,0.4354771279798708
0.6003193887775552,0.5113603090337513,0.07040976031201414,0.4409505487217371
0.6021104709418839,0.5143091791731037,0.06785073181435454,0.4464584473587492
0.6039015531062125,0.5173740180725342,0.06537361545537299,0.45200040261716123
0.6056926352705412,0.5205522284367795,0.06297624836045249,0.45757598007632705
0.6074837174348698,0.5238412387315061,0.06065650659161809,0.46318473213988803
0.6092747995991985,0.5272385031813756,0.058412305169679095,0.46882619801169645
0.6110658817635272,0.5307415017368773,0.05624159806032873,0.47449990367654854
0.6128569639278558,0.5343477400115191,0.05414237812572974,0.4802053618857894
0.6146480460921844,0.5380547491909469,0.05211267704308772,0.4859420721478591
0.616439128256513,0.5418600859155311,0.0501505651916865,0.4917095207238446
0.6182302104208417,0.5457613321379291,0.04825415150983507,0.497507180628094
0.6200212925851704,0.5497560949571014,0.04642158332314171,0.5033345116339597
0.621812374749499,0.5538420064302304,0.04465104614550768,0.5091909602847228
0.6236034569138277,0.5580167233639567,0.042940763454200566,0.5150759599097561
0.6253945390781563,0.5622779270863167,0.04128899644033947,0.5209889306459773
0.627185621242485,0.566623323200738,0.03969404373609425,0.5269292794646439
0.6289767034068137,0.5710506413234051,0.03815424111987094,0.5328964002035341
0.6307677855711423,0.5755576348052864,0.03666796120072533,0.5388896736045611
0.632558867735471,0.5801420804400775,0.03523361308321763,0.5449084673568599
0.6343499498997996,0.5848017781592741,0.03384964201388908,0.5509521361453851
0.6361410320641283,0.5895345507155646,0.03251452901051313,0.5570200217050515
0.637932114228457,0.5943382433556916,0.031226790475240636,0.563111452880451
0.6397231963927856,0.5992107234838975,0.029984977792731318,0.5692257456911661
0.6415142785571143,0.6041498803170342,0.028787676914331043,0.5753622034027032
0.643305360721443,0.6091536245323821,0.027633507929325025,0.581520116603057
0.6450964428857716,0.614219887909183,0.026521124624266607,0.5876987632849164
0.6468875250501003,0.6193466229648595,0.02544921403135194,0.5938974089335076
0.6486786072144289,0.6245318025868449,0.024416495966779746,0.6001153066200652
0.6504696893787576,0.6297734196609226,0.023421722560006845,0.6063516971009157
0.6522607715430863,0.6350694866969133,0.022463677774779506,0.6126058089221338
0.6540518537074149,0.6404180354525214,0.021541176922792345,0.6188768585297291
0.6558429358717436,0.6458171165560949,0.020653066170796857,0.625164050385298
0.6576340180360722,0.6512647991290079,0.019798222041952987,0.6314665770870549
0.6594251002004009,0.6567591704083215,0.018975550912189085,0.6377836194961325
0.6612161823647296,0.6622983353703227,0.01818398850230675,0.6441143468680159
0.6630072645290582,0.6678804163554727,0.01742249936654012,0.6504579169889325
0.6647983466933869,0.6735035526952379,0.016690076378251015,0.6568134763169868
0.6665894288577155,0.6791659003411874,0.0159857402134149,0.6631801601277725
0.6683805110220441,0.6848656314966635,0.015308538832525186,0.6695570926641383
0.6701715931863728,0.6906009342512353,0.014657546961517979,0.6759433872897173
0.6719626753507014,0.6963700122180276,0.014031865572293674,0.682338146645734
0.6737537575150301,0.7021710841739055,0.0134306213633847,0.6887404628105208
0.6755448396793587,0.7080023837023373,0.012852966241296289,0.695149417461041
0.6773359218436874,0.713862158838609,0.012298076803020868,0.7015640820355882
0.6791270040080161,0.7197486717168683,0.011765153820203364,0.7079835178966649
0.6809180861723447,0.7256601982182537,0.011253421725410936,0.7144067764928428
0.6827091683366734,0.7315950276191328,0.010762128100938103,0.7208328995181946
0.684500250501002,0.7375514622381654,0.010290543170555146,0.7272609190676103
0.6862913326653307,0.743527817080595,0.009837959294586043,0.7336898577860089
0.6880824148296594,0.7495224194777764,0.00940369046868037,0.740118729009096
0.689873496993988,0.7555336087195259,0.008987071826623103,0.7465465368929028
0.6916645791583167,0.7615597356763671,0.008587459147505283,0.7529722765288619
0.6934556613226454,0.7675991624081832,0.008204228367558864,0.7593949340406243
0.695246743486974,0.7736502617551274,0.00783677509693968,0.7658134866581877
0.6970378256513027,0.7797114169059082,0.007484514141723284,0.7722269027641849
0.6988289078156313,0.7857810209377184,0.007146879031360589,0.7786341419063578
0.70061998997996,0.7918574763211309,0.0068233215518219235,0.7850341547693089
0.7024110721442887,0.7979391943822094,0.0065133112846412185,0.7914258830975682
0.7042021543086173,0.8040245947128929,0.006216335152054916,0.797808259560838
0.705993236472946,0.8101121045193495,0.0059318969684144735,0.804180207550935
0.7077843186372746,0.8162001578965284,0.005659516998035191,0.8105406408984932
0.7095754008016033,0.822287195015468,0.005398731519629158,0.8168884634958389
0.711366482965932,0.8283716612081005,0.005149092397455467,0.823222568810645
0.7131575651302606,0.8344520059322997,0.004910166659306517,0.8295418392729932
0.7149486472945893,0.8405266815977352,0.004681536081436243,0.835845145516299
0.716739729458918,0.8465941422307338,0.004462796780521808,0.842131345450212
0.7185308116232466,0.8526528419537994,0.0042535588127392545,0.8483992831410602
0.7203218937875753,0.8587012332527223,0.004053445780019924,0.8546477874727024
0.7221129759519038,0.8647377650013012,0.0038620944435443596,0.8608756705577568
0.7239040581162325,0.8707608802106537,0.0036791543445177863,0.8670817258661359
0.7256951402805611,0.8767690134668855,0.0035042874322619125,0.8732647260346236
0.7274862224448898,0.8827605880176017,0.003337167699646868,0.8794234203179548
0.7292773046092185,0.8887340124643398,0.0031774808258772814,0.8855565316384625
0.7310683867735471,0.8946876770146042,0.0030249238266380376,0.8916627531879662
0.7328594689378758,0.9006199492437847,0.0028792047115952257,0.8977407445321895
0.7346505511022045,0.9065291693139207,0.0027400421492407394,0.90378912716468
0.7364416332665331,0.9124136445931224,0.0026071651390596486,0.9098064794540627
0.7382327154308618,0.9182716436165543,0.002480312690993182,0.9157913309255612
0.7400237975951904,0.9241013893272976,0.002359233512161917,0.9217421558151356
0.7418148797595191,0.9299010515333038,0.002243685700808009,0.9276573658324958
